id_instancia,modelo,dataset,abordagem,status,resposta_final_extraida,referencia_curta,veredito_deterministico,exact_match,numeric_match,symbolic_equivalence,metrica_deterministica,fonte_avaliacao_recomendada,necessita_llm_juiz,arquivo_origem
matharena_0542,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,4\sqrt{17},4\sqrt{13},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0555,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,21,28,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0564,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,1492,\frac{1777}{1492},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0573,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,1000,\frac{20000}{\pi},0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0576,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,22,11,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0587,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,25,25,1,1,1,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0594,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\dfrac{1}{648},\frac{1}{64},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0632,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\dfrac{16}{5},\frac{81}{41},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0638,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,8n,8n^2 + 4n + 1,,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0662,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,2,10,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0670,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,125,676,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0677,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,6,-9,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0692,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\dfrac{1}{12},\frac{1}{12},1,0,,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0722,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,[-1],"(-5,\sqrt{26}]",,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0743,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,104,203,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0751,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,"(0,0,0)","(3,-3,1)",,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0752,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,"Our goal is to find $ P(5) $ and express it in the form $ A \log \frac{B}{C} $, where $ A, B, C $ are positive integers and $ C $ is prime, and then compute $ A + B + C $",13,0,0,0,,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0755,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,0,\frac{1}{4},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0756,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,2,8,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0759,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,17,10,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0770,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,2,1+\sqrt5,0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0811,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,$ \mathbb{R} \setminus \left\{ x \mid \lfloor x^2 + 3x + 3 \rfloor = 0 \right\} $,"(-\infty,-2] \cup [-1,\infty)",,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0814,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,2,3,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0861,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,27,128,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0873,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,500,512,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0883,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,1020,6152,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0885,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,11,0,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0888,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,24,24,1,1,1,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0891,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,4,7,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0930,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,199,14,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0941,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,10,22,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0949,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,20,36,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0971,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,02,22,0,0,0,,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0978,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,0,4,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0988,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,100,100,1,1,1,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_0999,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\frac{1}{5},\frac{1}{2},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1001,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,5.43,5.4 \text{ cents},0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1019,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,-13,-13,1,1,1,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1024,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,72,\$36,0,0,0,,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1042,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,24,52,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1043,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,9,9,1,1,1,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1066,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\frac{1}{2},3,0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1067,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,10,9,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1068,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,36π,12\pi,0,0,0,,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1098,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\frac{17}{50},\dfrac{17}{50},1,0,,1,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1151,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,32,157,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1175,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\frac{11}{60},\dfrac{19}{40},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1183,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,90,10,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1185,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,10,11,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1186,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,48,96,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1202,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\sqrt{3},\frac{1}{3},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1217,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,13,27,0,0,0,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1234,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\dfrac{1}{8},\frac{7}{8},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1240,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\begin{pmatrix} 1 \\ -1 \\ 2 \end{pmatrix},\begin{pmatrix} 5/3 \\ 5/3 \\ 4/3 \end{pmatrix},,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1241,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,2,\frac{3}{2} + \frac{3}{2} i,0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1248,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,1,\frac{\sqrt{10}}{5},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1251,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\begin{pmatrix} 0 \\ 4 \end{pmatrix},\begin{pmatrix} 1/5 \\ -18/5 \end{pmatrix},,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1253,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,4x^3 - 3x - 1,8x^3 - 6x - 1,,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1262,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,\frac{\sqrt{6}}{2},\frac{\sqrt{6}}{3},0,0,,0,symbolic_equivalence,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
matharena_1281,nvidia/Nemotron-Labs-Diffusion-3B,EleutherAI/hendrycks_math,base,ok,"(3, \frac{11\pi}{8}, \frac{4\pi}{5})","\left( 3, \frac{11 \pi}{8}, \frac{4 \pi}{5} \right)",,0,,,symbolic_equivalence,llm_juiz_fallback,True,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0019,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,8,6,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0026,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,225,243,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0052,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,60,15,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0053,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,120,40,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0056,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,4,3,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0059,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,187,187,1,1,1,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0072,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,223,221,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0088,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,"8,800",8000,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0097,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,8,12,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0101,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,12,6,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0108,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,50,50,1,1,1,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0119,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,92000,95200,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0131,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,1000,940,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0154,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,160,272,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0188,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,100,50,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0211,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,6,4,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0225,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,11,9,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0226,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,32,33,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0227,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,$2.25,9,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0238,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,51,68,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0275,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,60,138,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0291,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,2,2,1,1,1,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
gsm8k_0299,nvidia/Nemotron-Labs-Diffusion-3B,GSM8K,base,ok,9000,31800,0,0,0,,numeric_match,deterministica,False,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\nemotron_diffusion\rodada_20260624_192141\resultados_nemotron_diffusion.json
